Title,Director,Cast,Genre,Year,new_Genre
Bhabhi Ki Chudiyan,Sadashiv Rao Kavi,"Meena Kumari, Balraj Sahni",Family Drama,1961,Family Drama
Boy Friend,Naresh Saigal,"Shammi Kapoor, Dharmendra, Madhubala",Romance,1961,Romance
Char Diwari,Krishan Chopra,"Shashi Kapoor, Nanda, Manmohan Krishna",Romance Family,1961,Romance Family
Chhote Nawab,S.A. Akbar,"Mehmood, Ameeta, Minoo Mumtaz, Johnny Walker, R.D. Burman",Comedy Romance,1961,Comedy Romance
Dark Street,Naresh Saigal,"Ashok Kumar, K.N. Singh, Amirbai Karnataki, Nishi",Action,1961,Action
Dharmputra,Yash Chopra,"Shashi Kapoor, Mala Sinha, Rehman, Nirupa Roy, Indrani Mukherjee",Social Family Drama,1961,Social Family Drama
Do Bhai,Vishram Bedekar,"Shakila, Helen, Abhi Bhattacharya, Om Prakash, Daisy Irani",Family,1961,Family
Gharana,S.S. Vasan,"Rajendra Kumar, Asha Parekh, Lalita Pawar",Family Drama,1961,Family Drama
Gunga Jumna,Nitin Bose,"Dilip Kumar, Vyjayantimala, Nazir Khan",Drama Action,1961,Drama Action
Hamari Yaad Aayegi,Kidar Sharma,"Tanuja, Ashok Sharma",Romance Drama,1961,Romance Drama
Hum Dono,Amarjeet,"Dev Anand, Nanda, Sadhna",Drama Family Romance War,1961,Drama Family Romance War
Hum Matwaale Naujawaan,L.R. Asthana,"Shekhar, Sayeeda Khan, Jeevan, Agha",Drama Family,1961,Drama Family
Jab Pyar Kisise Hota Hai,Nasir Hussain,"Dev Anand, Asha Parekh, Pran",Romance,1961,Romance
Jadoo Nagri,Radhakant,"Ranjan, Vijaya Choudhary, Jeevan",Fantasy,1961,Fantasy
Jai Bhawani,Dhirubhai Desai,"Jayshree Gadkar, Manhar Desai, Lata Sinha, Veena",Mythology,1961,Mythology
Jai Chittor,Jaswant Jhaveri,"Nirupa Roy, Jairaj, Bipin Gupta",Drama History,1961,Drama History
Jhumroo,Shanker Mukherjee,"Kishore Kumar, Madhubala, Anoop Kumar, Chanchal",Romance Drama,1961,Romance Drama
Junglee,Subodh Mukherjee,"Shammi Kapoor, Saira Banu, Anoop Kumar, Lalita Pawar, Azra",Romance,1961,Romance
Kabuliwala,Hemen Gupta,"Balraj Sahni, Usha Kiran, Sonu, Baby Farida",Drama,1961,Drama
Karorepati,Mohan Sehgal,"Kishore Kumar, Kumkum, Anoop Kumar, Shashikala","Comedy, Crime",1961,"Comedy, Crime"
Kanch Ki Gudiya,H. S. Rawail,"Manoj Kumar, Sayeeda Khan, Tarun Bose, Shubha Khote",Drama Family,1961,Drama Family
Khiladi,B.J. Patel,"Ranjan, Jabeen, Shammi, Sunder, Tiwari",Action,1961,Action
Madan Manjri,J. Trivedi,"Manhar Desai, Ajit, Nalini Chonker",Fantasy,1961,Fantasy
Mahavat[2],M. A. Thirumugam,"Udaykumar, B. Sarojadevi",Drama,1961,Drama
Main Aur Mera Bhai,Dharam Kumar,"Ajit, Ameeta, Lalita Pawar, Helen",Family Drama,1961,Family Drama
Matlabi Duniya,Radhakant M Thakur,"Anant Kumar, Dhumal, Asha",Social,1961,Social
Maya,D.D. Kashyap,"Dev Anand, Mala Sinha",Drama Crime Romance,1961,Drama Crime Romance
Memdidi,Hrishikesh Mukherjee,"Tanuja, Keysi Mehra, Lalita Pawar, Jayant, David",Drama,1961,Drama
Mera Suhaag,Hunsur Krishnamurthy,"Nazima, Kanta Rao",Family Drama,1961,Family Drama
Modern Girl,R. Bhattacharya,"Pradeep Kumar, Sayeeda Khan, Madan Puri, Iftekhar, Helen",Family Drama,1961,Family Drama
Mr. India,G.P. Sippy,"Geeta Bali, I. S. Johar, Helen, Feroz Khan","Comedy, Crime",1961,"Comedy, Crime"
Nazrana,Sridhar,"Raj Kapoor, Vyjayantimala Gemini Ganesan, Usha Kiran",Family Drama,1961,Family Drama
Opera House,P.L. Santoshi,"Ajit, B. Saroja Devi, Lalita Pawar",Crime Thriller Romance,1961,Crime Thriller Romance
Passport,Pramod Chakravorty,"Pradeep Kumar, Madhubala, K.N. Singh",Thriller,1961,Thriller
Pyaase Panchhi,Harsukh Jagneshwar Bhatt,"Mehmood, Ameeta, Jeevan, David","Romance, Comedy",1961,"Romance, Comedy"
Pyar Ka Sagar,Devendra Goel,"Rajendra Kumar, Meena Kumari, Madan Puri","Romance, Drama",1961,"Romance, Drama"
Pyaar Ki Dastan,P.L. Santoshi,"Ameeta, Sudesh Kumar, Shubha Khote, Mohan Choti, Helen",Romance,1961,Romance
Pyaar Ki Pyaas,Mahesh Kaul,"Honey Irani, Shrikant, Nishi, Manmohan Krishna",Drama Family,1961,Drama Family
Ram Lila,Chandrakant,"Abhi Bhattacharya, Jayshree T, Shahu Modak, Leela Chitnis, Tiwari, Anil Kumar, Tun Tun",Mythological,1961,Mythological
Razia Sultana,Devendra Goel,"Nirupa Roy, Kamran, Jairaj, Agha, Madhumati",Historical Romance,1961,Historical Romance
Reshmi Rumal,Harsukh Jagneshwar Bhatt,"Manoj Kumar, Shakeela, Kamal Kapoor, K.N. Singh, Helen",Romance,1961,Romance
Roop Ki Rani Choron Ka Raja,Harnam Singh Rawail,"Dev Anand, Waheeda Rehman, Jeevan, Sunder",Romance,1961,Romance
Saaya,Shreeram,"Nasir Khan, Nigar Sultana, Helen, Chitra, Madan Puri",Family Drama,1961,Family Drama
Salaam Memsaab,Kalpataru,"Kumkum, Subbi Raj, K.N. Singh","Thriller, Action, Romance",1961,"Thriller, Action, Romance"
Sampoorna Ramayana,Babubhai Mistry,"Mahipal, Anita Guha, Achala Sachdev, Lalita Pawar, Badri Prasad",Mythological,1961,Mythological
Sanjog,Pramod Chakravorty,"Pradeep Kumar, Anita Guha, Shubha Khote, Om Prakash",Drama Social Family,1961,Drama Social Family
Sapne Suhane,Kedar Kapoor,"Balraj Sahni, Geeta Bali, Chandrashekhar, Kamini Kadam",Romance Drama,1961,Romance Drama
Sara Jahan Hamara,Prakash Chabra,"Premnath, Shyama, Jankidas, Azra",Crime Action Drama,1961,Crime Action Drama
Sasural,T. Prakash Rao,"Rajendra Kumar, B. Saroja Devi, Mehmood, Shobha Khote, Dhumal",Family Drama,1961,Family Drama
Sati Renuka,Prakash Rao,"Jamuna, G. Varalaxmi",Mythological,1961,Mythological
Saugandh,G.K. Ramu,"Anjali Devi, Gemini Ganesan, Kamla Laxman, M.N. Nambiar.",Drama,1961,Drama
Senapati,Kedar Kapoor,"Prithviraj Kapoor, Nalini Jaywant",Costume Drama,1961,Costume Drama
Shahi Farman,K. Anand,"Krishna Kumari, Kamran",Action,1961,Action
Shama,Lekhraj Bhakri,"Nimmi, Suraiya, Vijay Dutt",Social Drama,1961,Social Drama
Shola Aur Shabnam,Ramesh Saigal,"Dharmendra, Tarla",Romance Drama,1961,Romance Drama
Shola Jo Bhadke,Bhagwan,"KumKum, Purnima, Suresh, Anwar, Bhagwan, Helen",Musical,1961,Musical
Stree,V. Shantaram,"V. Shantaram, Sandhya, Rajshree",Drama,1961,Drama
Suhag Sindoor,Krishanan Panju,"Balraj Sahni, Mala Sinha, Manoj Kumar",Family Social Drama,1961,Family Social Drama
Teen Kanya: Tales of Three girls (Bengali),Satyajit Ray,"Chandana Banerjee, Anil Chatterjee, Kali Banerjee, Kumar Roy, Soumitra Chatterjee, Aparna Sen, Gita Dey",Anthology film,1961,Anthology film
Teen Ustad,Nanabhai Bhatt,"Suresh, Ameeta, Shammi, Honey Irani",Action Crime Drama,1961,Action Crime Drama
Tel Malish Boot Polish,Romey Dey,"Sheikh Mukhtar, KumKum, Chandrashekhar, Madan Puri",Action Drama,1961,Action Drama
Wanted,Nisar Ahmad Ansari,"Vijay Kumar, Sayeeda Khan",Action,1961,Action
Warrant,Kedar Kapoor,"Ashok Kumar, Raaj Kumar, Shakeela, Dhumal",Action,1961,Action
Wazir-e-Azam,R. S. Rahi,"Chand Usmani, Nadira, Indira Billi, Bhagwan, Helen","Adventure, Costume Drama",1961,"Adventure, Costume Drama"
Zabak,Homi Wadia,"Mahipal, Shyama, Chitra",Costume Drama,1961,Costume Drama
Zalim Jadugar,Sultan,"Hercules, Neeta, Rajrani","Fantasy, Action",1961,"Fantasy, Action"
Zamana Badal Gaya,Jayant Desai,"Charlie, Chand Usmani, Naina, Iftekhar, Bhagwan, Helen",Social,1961,Social
Zindagi aur Khwab,S. Banerjee,"Meena Kumari, Rajendra Kumar, Jayant, Agha, Naaz, Pratima Devi, Jeevankala",Romantic melodrama,1961,Romantic melodrama
Aalha Udal,Jaswant Jhaveri,"P. Jairaj, Nirupa Roy, Sabita Chatterjee, Dilip Raj, Jeevan, Sapru, Ishwarlal","Historical fiction, Fantasy",1962,"Historical fiction, Fantasy"
Aankh Michouli,Ravindra Dave,"Shekhar, Mala Sinha, Jeevan, S. Nasir, Leela Mishra, Jagdish Raj, Naazi",Crime Thriller,1962,Crime Thriller
Aarti,Phani Mazumdar,"Ashok Kumar, Meena Kumari, Pradeep Kumar, Shashikala, Rajendranath, Peace Kanwal, Ramesh Deo, Chandrima Bhaduri, Keshto Mukherjee",Family Drama,1962,Family Drama
Aashiq,Hrishikesh Mukherjee,"Raj Kapoor, Nanda, Padmini, Keshto Mukherjee and Leela Chitnis",Musical melodrama,1962,Musical melodrama
Apna Banake Dekho,Jagdish Nirula,"Manoj Kumar, Asha Parekh, Sajjan, Sunder, Nazir Hussain, Mohan Choti",Romance,1962,Romance
Asli-Naqli,Hrishikesh Mukherjee,"Dev Anand, Sadhana, Anwar Hussain, Leela Chitnis, Sandhya Roy and Keshto Mukherjee",Romantic Drama,1962,Romantic Drama
Baaje Ghungroo,Shivraj Shrivastav,"Manhar Desai, Nalini Chonkar, Sheela Kashmiri, Leela Mishra, Nazir Kashmiri, Jagdish Kanwal",Fantasy Drama,1962,Fantasy Drama
Baat Ek Raat Ki,Shankar Mukherjee,"Dev Anand, Waheeda Rehman, Chandrashekhar, Johnny Walker, Sabita Chatterjee, Asit Sen, Ulhas, Jagdish Sethi",Romance Thriller,1962,Romance Thriller
Baghdad Ki Raaten,Nanabhai Bhatt,"Mahipal, Shakila, Bhagwan, Ishwarlal, Leela Mishra, Ratanmala",Action Fantasy,1962,Action Fantasy
Banarsi Thug,Lekhraj Bhakri,"Manoj Kumar, Vijaya Chaudhary, I. S. Johar, Lalita Choudhary, Radhakishan, Malika, Madhumati","Romantic comedy, Drama",1962,"Romantic comedy, Drama"
Banke Sanwaria,Danpat Rai,"P. Jairaj, Chand Usmani, Achala Sachdev, Rajan Kapoor, Jeevankala, Mirajkar",Action,1962,Action
Bapu Ne Kaha Tha,Vijay Bhatt,"Jankidas, Neena, Manju, Sandeep, Kesari, Jugal Kishore, Majnu, Nana Palsikar",Children,1962,Children
Bees Saal Baad,Biren Nag,"Waheeda Rehman, Biswajeet, Manmohan Krishna, Madan Puri, Sajjan, Lata Sinha",Romantic Thriller,1962,Romantic Thriller
Bombay Ka Chor,S. D. Narang,"Kishore Kumar, Mala Sinha, Jagdish Raj, Amar, Iftekhar, Honey Irani, Helen, Pratima Devi","Romance, Crime",1962,"Romance, Crime"
Bezubaan,Ram Kamlani,"Ashok Kumar, Nirupa Roy, David, Shammi, Helen, Anoop Kumar, Babloo",Family Drama,1962,Family Drama
Bijli Chamke Jamna Paar,Jaswant Jhaveri,"P. Jairaj, Nirupa Roy, Tabassum, Dhumal, Raj Kishore",Drama,1962,Drama
China Town,Shakti Samanta,"Shammi Kapoor, Shakila, Helen, Madan Puri, Jeevankala, Mridula, S. N. Banerjee, Kanu Roy",Romantic thriller,1962,Romantic thriller
Deccan Queen,Akkoo,"Samar Roy, Krishna Kumari, Sheela Kashmiri, Indira Bansal, Maqbul, Habib",Action,1962,Action
Dil Tera Diwana,B. R. Panthulu,"Shammi Kapoor, Mala Sinha, Mehmood, Shobha Khote, Pran, Om Prakash, Manmohan Krishna, Mohan Choti, Ulhas, Mumtaz Begum",Romantic Drama,1962,Romantic Drama
Dr. Vidya,Rajendra Bhatia,"Vyjayantimala, Manoj Kumar, Madan Puri, Prem Chopra, Mumtaz, Sunder, Helen, Nazir Hussain",Social family Drama,1962,Social family Drama
Durga Pooja,B. K. Adarsh,"Anant Kumar, Jaymala, B M Vyas, Naazi, Hiralal",Devotional,1962,Devotional
Dilli Ka Dada,R. S. Tara,"Sheikh Mukhtar, Shekhar, Sahira, Mukri, Nishi, Kumar",Action,1962,Action
Ek Musafir Ek Hasina,Raj Khosla,"Sadhana, Joy Mukherjee, Malika, Rajendranath, Kamal Kapoor, Dhumal, Jagdish Raj",Romantic Drama,1962,Romantic Drama
Gangu,Pramod Chakravorty,"Sheikh Mukhtar, Naaz, Chandrashekhar, Sulochana, Madan Puri, Mohan Choti",Action,1962,Action
Girls' Hostel,Ravindra Dave,"Ajit Khan, Nalini Jaywant, Johnny Walker, Shashi Raj, Geetanjali, Chand Burque",Romantic Drama,1962,Romantic Drama
Gyarah Hazaar Ladkiyan,K. A. Abbas,"Bharat Bhushan, Mala Sinha, David, Mukri, Murad, Nadira, Helen, Baby Farida",Social Romantic drama,1962,Social Romantic drama
Half Ticket,B. Kalidas,"Kishore Kumar, Madhubala, Pran, Shammi, Tun Tun, Manorama, Helen",Romantic comedy,1962,Romantic comedy
Hamen Khelne Do,R. K. Sharma,"Chaman Puri, Neena Chopra, Dubey, Master Raja",Children,1962,Children
Hariyali Aur Rasta,Vijay Bhatt,"Manoj Kumar, Mala Sinha, Om Prakash, Shashikala, Manmohan Krishna, Jagdeep, Surendra, Helen",Romantic Family Drama,1962,Romantic Family Drama
Hawa Mahal,B J Patel,"Rajan, Helen, Bela Bose, Sulochana, Jeevan, Tiwari, Murad",Fantasy,1962,Fantasy
Hong Kong,Pachhi,"Ashok Kumar, B. Saroja Devi, K. N. Singh, Om Prakash, Helen, Babu Rao, King Kong (wrestler)",Action Thriller,1962,Action Thriller
Isi Ka Naam Duniya Hai,Shakti Samanta,"Ashok Kumar, Mehmood Shayama, Om Prakash, Sahira, K. N. Singh, Helen, Nazir Hussain",Socia Family drama,1962,Socia Family drama
Jadoo Mahal,Aakkoo,"Helen, Azad, Hiralal, Ram Kumar, Krishna Kumari",Fantasy,1962,Fantasy
Jai Ho Mohabbat Ki,Vithaldas Panchotia,"Paresh Banerjee, Meera, Mirza Musharraf, Najma, Heera Sawant, Helen, V Panchotia, Sulbha Kataria",Comedy Drama,1962,Comedy Drama
Jadugar Daku,Chandrakant,"P. Jairaj, Jabeen, Madhumalti, Helen, Maruti, Bela Bose, Tun Tun",Fantasy,1962,Fantasy
Jhoola,K. Shankar,"Sunil Dutt, Vyjayantimala, Pran, Rajendranath, Sulochana, Tun Tun, Manmohan Krishna, Raj Mehra",Family Drama,1962,Family Drama
Kailashpati,Dhirubhai Desai,"Mahesh Desai, Sumitra Devi, Padmarani, Niranajan Sharma, Jeevan",Mythological,1962,Mythological
Kala Chashma,K. Vinod,"Manju, Amarnath, Madan Puri, Maruti, Sheela Kashmiri, Jeevankala, Sheikh",Action Crime,1962,Action Crime
Kala Samundar,R. P. Ashk,"P. Jairaj, Chitra, Maruti, Hiralal, Tun Tun, Radhika",Action,1962,Action
King Kong,Babubhai Mistri,"Dara Singh, Kumkum, Randhawa, King Kong (wrestler), Uma Dutt, Leela Mishra, Chandrashekhar, Kamal Mehra",Action,1962,Action
Maa Beta,Lekhraj Bhakri,"Manoj Kumar, Ameeta, Sheila Ramani, I. S. Johar, Nirupa Roy, Lalita Pawar, Tarun Bose, Manmohan Krishna, Manorama, Leela Mishra",Family Drama,1962,Family Drama
Madam Zapatta,Ram Rasila,"Azad, Mehroo, Bhagwan, Heera, Sawant, Ram Rasila, Gulab",Action,1962,Action
Madam Zorro,Aakkoo,"Azad, Nadira, Helen, Bhagwan, Sheikh, Tiwari",Action,1962,Action
Main Chup Rahungi,A. Bhim Singh,"Sunil Dutt, Meena Kumari, Babloo, Jagirdar, Nana Palsikar, Mohan Choti, Helen, Raj Mehra",Social Family Drama,1962,Social Family Drama
Main Shadi Karne Chala,Roop K. Shorey,"I. S. Johar, Sayeeda Khan, Tabassum, Praveen Choudhary, Mumtaz, Malika, Durga Khote, Feroze Khan, Rajendranath",Comedy,1962,Comedy
Mall Road,Viren Dablish,"Chandrashekhar, Sangeeta, Kesari, Bela Bose, Radheshyam",Action Romance,1962,Action Romance
Man-Mauji,"R. Krishnan, S. Panju","Kishore Kumar, Sadhana, Pran, Achala Sachdev, Naaz, Om Prakash, Mukri, Leela Chitnis",Family Drama,1962,Family Drama
Maya Jaal,Babubhai Mistry,"Ranjan, Chitra, Manhar Desai, Krishna Kumari, Radhika",Fantasy,1962,Fantasy
Mehndi Lagi Mere Hath,Suraj Prakash,"Shashi Kapoor, Nanda, Ashok Kumar, Achla Sachdev, Mridula","Romance, Family Drama",1962,"Romance, Family Drama"
Meri Bahen,A S A Swami,"M G Ramachandran, Padmini, Raja Sulochana, Kumud Tripathi",Family Drama,1962,Family Drama
Naag Devta,Shantilal Soni,"Mahipal, Anjali Devi, Shashikala, B. M. Vyas, Leela Chitnis, Niranajan Sharma",Fantasy,1962,Fantasy
Nakli Nawab,Tara Harish,"Ashok Kumar, Manoj Kumar, Shakila, K. N. Singh, Kamal Kapoor, Indira Billi, Shammi",Family Drama,1962,Family Drama
Naughty Boy,Shakti Samanta,"Kishore Kumar, Kalpana, Sulochana, Om Prakash, Madan Puri, Sunder",Romantic comedy,1962,Romantic comedy
Neeli Aankhen,Ved Mohan,"Ajit, Shakeela, Helen, Johnny Walker, Tiwari, Tun Tun, Raj Mehra, Shetty","Romance, Thriller",1962,"Romance, Thriller"
Pathan,Attaulla Khan,"Premnath, Mumtaz, Achala Sachdev, Iftekhar, Bhagwan",Action,1962,Action
Prempatra,Bimal Roy,"Shashi Kapoor, Sadhana, Chand Usmani, Rajendra Nath, Seema Deo, Parveen Choudhary, Satyen Kappu",Social Romance Drama,1962,Social Romance Drama
Private Secretary,Chander,"Ashok Kumar, Jayshree Gadkar, Raja Gowswami, Umakant, Mohan Choti, Purnima, N. A. Ansari",Action Drama,1962,Action Drama
Professor,Lekh Tandon,"Shammi Kapoor, Kalpana, Salim, Parveen Choudhary, Lalita Pawar, Iftekhar, Tun Tun, Pratima Devi",Romantic comedy,1962,Romantic comedy
Raaz Ki Baat,Bolton Ci Nagi,"Sujit Kumar, Simi Garewal, Abhi Bhattacharya, Shyama, Sulochana, K. N. Singh, Agha, Mohan Choti",Thriller,1962,Thriller
Raju Aur Gangaram,Ezra Mir,"Mridula, Abhimanyu Sharma",Children,1962,Children
Rakhi,A. Bhimsen,"Ashok Kumar, Waheeda Rehman, Pradeep Kumar, Ameeta, Mehmood, Mohan Choti",Family Drama,1962,Family Drama
Rashtraveer Shivaji,R. C. Talwar,"Shyam Kumar, Ratnamala, Bela Bose, Heera Sawant, Rajrani, Radheshyam, Fazal Khan",Historical,1962,Historical
Reporter Raju,Dwarka Khosla,"Feroz Khan, Chitra, Indira Billi, Sulochana Chatterjee, Manorama, B. M. Vyas, Ratanmala, Manju","Action, Crime",1962,"Action, Crime"
Rocket Girl,Nanabhai Bhatt,"Naaz, Bhagwan, Nilofer, Shammi, Soodesh Kumar, Kanchan, Brahm Bhardawaj, Jagdish Raj",Action Fantasy,1962,Action Fantasy
Rooplekha,Mohammed Hussain,"Mahipal, Vijaya Chaudhary, Krishna Kumari, Raj Adib, Shyam Kumar, Sunder, Jeevankala, Amar",Fantasy,1962,Fantasy
Rungoli,Amar Kumar,"Kishore Kumar, Vyjayantimala, Jeevan, Durga Khote, Nazir Hussain, Sadhana Roychowdhary, Iftekhar, Dhumal, Brahm Bhardawaj",Romantic Drama,1962,Romantic Drama
Sachche Moti,Omi Bedi,"Jabeen, Suresh, Johnny Walker, Jeevan, Sulochana, Manmohan Krishna, Shammi",Crime Drama Romance,1962,Crime Drama Romance
Sahib Bibi Aur Ghulam,Abrar Alvi,"Meena Kumari, Guru Dutt, Waheeda Rehman, Rehman, Nazir Hussain, Dhumal, Harindranath Chattopadhyay, Pratima Devi, Jawahar Kaul, Minu Mumtaz",Drama,1962,Drama
Sakhi Robin,B. J. Patel,"Ranjan, Shalini, Babu Raje, Nilofar, Rajan Kapoor",Action,1962,Action
Sangeet Samrat Tansen,S. N. Tripathi,"Bharat Bhushan, Anita Guha, Sabita Chatterjee, David, Sapru, Kumar, Mukri",Biopic Historical Drama,1962,Biopic Historical Drama
Sautela Bhai,Mahesh Kaul,"Guru Dutt, Pranati (Pranoti Ghosh), Raj Kumar, Kanhaiyalal, Bipin Gupta, Asit Sen, S. N. Banerjee, Bela Bose, Honey Irani, Sarosh Irani",Family Drama,1962,Family Drama
Shaadi,"R. Krishnan, S. Panju","Saira Banu, Manoj Kumar, Dharmendra, Balraj Sahni, Om Prakash, Kalpana, Sulochana",Family Drama,1962,Family Drama
Sher Khan,Radhakant,"Kamaljit, Kumkum, Jayant, Veena, Sunder, Ulhas, Tabassum, Hiralal",Action,1962,Action
Shree Ganesh,S. S. Dharwadkar,"Mahipal, Sahira, Indira Billi, Krishna Kumari, Jeevankala, Uma Dutt, Tiwari",Religious,1962,Religious
Son of India,Mehboob Khan,"Kumkum, Kanwaljeet, Sajid Khan, Jayant, Kanhaiyalal, Mukri, Simi Garewal, Tun Tun, Kumar, Lilian",Family Melodrama,1962,Family Melodrama
Soorat Aur Seerat,Rajnish Bahl,"Dharmendra, Nutan, K. N. Singh, Sulochana, Honey Irani, Asit Sen, Iftekhar, Badri Prasad, Leela Mishra",Drama,1962,Drama
Tilasmi Duniya,A. Karim,"Daljit, Krishna Kumari, Mohan Sherry, Indira Billi, Shyam Kumar, Sarla Devi, Jillani",Fantasy Action,1962,Fantasy Action
Toofani Tarzan,A. R. Zamindar,"Azad, Shanta Kumari, Shyam Kumar, Jeevankala, Tun Tun, Aruna, Lata Arora",Action Adventure,1962,Action Adventure
Tower House,N. A. Ansari,"Ajit Khan, Shakila, N. A. Ansari",Thriller,1962,Thriller
Vallah Kya Baat Hai,Hari Walia,"Shammi Kapoor, Bina Rai, Nishi, Mumtaz, K. N. Singh, Tun Tun, Maruti, Mohan Choti",Romantic Drama,1962,Romantic Drama
Zindagi Aur Hum,Anand Kumar,"Nalini Jaywant, Dinesh, Chand Usmani, David, Mukri, Leela Mishra",Drama,1962,Drama
Aaj Aur Kal,Vasant Joglekar,"Sunil Dutt, Nanda, Ashok Kumar, Raaj Kumar, Tanuja, Soodesh Kumar, Deven Verma",Family Drama,1963,Family Drama
Akela,Jay Bee,"Balraj Sahni, Sadhana Roychowdhury, Lalita Pawar, Sulochana, Dhumal, Murad, Daisy Irani, Honey Irani",Crime Drama,1963,Crime Drama
Akeli Mat Jaiyo,Nandlal Jashwantlal,"Meena Kumari, Rajendra Kumar, Agha, Minu Mumtaz, Leela Mishra",Romance Drama,1963,Romance Drama
Awara Abdulla,Tara Harish,"Dara Singh, Parveen Choudhary, Helen, Chandrashekhar, Bhagwan",Action,1963,Action
Bachpan,Nazar,"Salim Khan, Menka Irani, Daisy Irani, Jeevan, Manorama, David, Bhudo Advani",Social Drama,1963,Social Drama
Bahurani,T. Prakash Rao,"Guru Dutt, Mala Sinha, Feroz Khan, Shyama, Lalita Pawar, Agha",Family Drama,1963,Family Drama
Band Master,Ravindra Dave,"Jagdeep, Azra, Ravikant, Lalita Pawar, Rajan",Drama Family Romance,1963,Drama Family Romance
Bandini,Bimal Roy,"Dharmendra, Nutan, Ashok Kumar, Raja Paranjpe, Tarun Bose, Asit Sen, Sulochana",Drama,1963,Drama
Been Ka Jadoo,N. Rajesh,"Mahipal, Helen, Kammo, Tiwari, Mohan Choti, Ulhas",Fantasy,1963,Fantasy
Begaana,Sadashiv Rao Kavi,"Dharmendra, Supriya Chowdhury, Agha, Sailesh Kumar, Tarun Bose, Madhavi, Daisy Irani, Manorama",Romance Drama,1963,Romance Drama
Bharosa,K. Shankar,"Guru Dutt, Asha Parekh, Sudesh Kumar, Om Prakash, Shobha Khote, Mehmood, Lalita Pawar, Nana Palsikar, Sulochana",Family Drama Romance,1963,Family Drama Romance
Bhootnath,Nanabhai Bhatt,"Ranjan, Vijaya Chaudhary, Rajan Haksar, Mohan Choti, Ulhas, Jeevankala","Costume, Action",1963,"Costume, Action"
Bin Badal Barsaat (1963 film),Jyoti Swaroop,"Biswajeet, Asha Parekh, Nishi, Mehmood, Moni Chatterjee, Padma Chavan",Thriller Drama,1963,Thriller Drama
Bluff Master,Manmohan Desai,"Shammi Kapoor, Saira Banu, Pran, Lalita Pawar, Mohan Choti, Tun Tun, Niranjan Sharma, Rashid Khan",Romance Comedy Drama,1963,Romance Comedy Drama
Captain Sheroo,Dharam Kumar,"P. Jairaj, Helen, Maruti, Niranjanjan Sharma, Tun Tun, Padma Rani",Action,1963,Action
Chandrasekhar Azad,Jagdish Gautam,"P. Jairaj, Nirupa Roy, Indira Billi, Manju, Leela Mishra",Historical Biopic,1963,Historical Biopic
Cobra Girl,Nanabhai Bhatt,"Mahipal, Ragini, Tiwari, Sunder, Manorama, Mariya",Fantasy,1963,Fantasy
Commercial Pilot Officer,O. P. Dutta,"Sohan Kapila, Shyama, Shashikala",Action Thriller,1963,Action Thriller
Daanveer Karan,B. R. Panthulu,"Shivaji Ganesan, N T Rama Rao, Savitri",Mythology,1963,Mythology
Deepak,Harsukh Bhatt,"Sulochana Chatterjee, Master Anwar, Maruti Rao, Chaman Puri, Bhartendu, Dwarkadas",Children,1963,Children
Dekha Pyar Tumhara,Kalpataru,"Bhagwan, Naaz, Subiraj, Achala Sachdev, Helen, Madan Puri",Romantic Drama,1963,Romantic Drama
Dev Kanya,S. N. Tripathi,"Mahipal, Anita Guha, Krishna Kumari, Mukri, B. M. Vyas, Babu Raje",Fantasy,1963,Fantasy
Dil Ek Mandir,C. V. Sridhar,"Rajendra Kumar, Meena Kumari, Raaj Kumar, Mehmood, Shobha Khote, Achala Sachdev",Romantic triangle,1963,Romantic triangle
Dil Hi To Hai (1963 film),"C. L. Rawal, Pyare Lal Santoshi","Raj Kapoor, Nutan, Pran, Nazir Hussain, Leela Chitnis, Sabita Chatterjee, Manorama, Agha",Romance,1963,Romance
Ek Dil Sao Afsane,R.C. Talwar,"Raj Kapoor, Waheeda Rehman, Lalita Pawar, Sadhna Choudhary, Sulochana, Raj Kishore, Jagdish Raj, Tun Tun","Family, Romance Drama",1963,"Family, Romance Drama"
Ek Raaz,Shakti Samanta,"Kishore Kumar, Jamuna, Pran, Lalita Pawar, Tun Tun, Mumtaz, Agha",Social Family Drama,1963,Social Family Drama
Ek Tha Alibaba,Harbans,"Dara Singh, Nishi, Helen, Naaz, Tiwari, Hiralal, Ram Singh",Fantasy,1963,Fantasy
Faulad,Mohammed Hussain,"Dara Singh, Mumtaz, Randhawa, Shyam Kumar, Kamran, Minu Mumtaz, Kamal Mehra",Action,1963,Action
Gehra Daag,O. P. Ralhan,"Mala Sinha, Rajendra Kumar, Usha Kiran, Madan Puri, Mumtaz, Tun Tun, Manmohan Krishna, Lalita Pawar, Sunder",Romance Crime Drama,1963,Romance Crime Drama
Ghar Basake Dekho,Kishore Sahu,"Manoj Kumar, Rajshree, Savitri, Mehmood, Shyama, Johnny Walker, Lalita Pawar",Family Drama,1963,Family Drama
Godaan,Trilok Jetley,"Raaj Kumar, Kamini Kaushal, Manhar Desai, Shashikala, Madan Puri, Shobha Khote, Mehmood, Tun Tun",Family Drama,1963,Family Drama
Grahasti,Kishore Sahu,"Ashok Kumar, Nirupa Roy, Manoj Kumar, Rajshree, Soodesh Kumar, Shobha Khote, Mehmood",Family Drama,1963,Family Drama
